id,comment,label
3471,දෙන පනිවිඩෙ හින් නුලෙ දුන්නා ,0
3472,දෙනව හුත්තිගෙ කටට,1
3473,දෙනවද?ඔය කට ලංකාවෙ අයට මලපහ කරන්න,1
3474,දෙන්ත් එක්ක වීඩියෝවක් කරානම් ,0
3475,දෙන්නගෙම එක වීඩියෝ එකක් බලාපොරොත්තු වෙන්නේ කව්ද..දෙන්නම පට්ට කූල් චරිත දෙකක්.,0
3476,දෙන්නගේ සම්බන්ධය මොකක්ද කියහ්න්කෝ,0
3477,දෙන්නටම ️️️️,0
3478,දෙන්නටම ආදරෙයි,0
3479,දෙන්නටම ආදරෙයි ගොඩක්,0
3480,දෙන්නත් එක්ක Video එකක් කරන්න.,0
3481,දෙන්නම එක වගෙ..ඒ හිනාව,0
3482,දෙන්නම එක වගෙයි.,0
3483,දෙන්නම එක වගේ,0
3484,දෙන්නම එකට,0
3485,දෙන්නම එකවගෙ පෙන්නෙ මට විතරද,0
3486,දෙන්නම ඒක වගේ මචං මාර සීන් ඒක,0
3487,දෙන්නා එක්ක විඩියොවාක් කරනවාකො අයියේ..මැරෙනක්න් හිනාවෙලා ඉන්න පුලුවන්වෙයි .එක බලලා ️,0
3488,දෙන්නාම ලස්සනයි ,0
3489,දෙන්නෙක් කියල නේ හිතුවේ නෑ එක් කෙනෙක් #කාල_තරණය ,0
3490,දෙපයින් නැගිටලා ..පෙට්ටියේ තමා යන්ඩ වෙන්නෙ.,0
3491,දෙපයින් නැගිටින්න එහෙනම් මැඩම්,0
3492,දෙපයින් නෙමේ දෙපා මැද්දෙන් නැගිටපු කෙනෙක් වගේ...,1
3493,දෙපැත්තක් ඇත.කාතාවේ ගන්න දෙයක් ඇත.,0
3494,දෙමල හුත්තියේ තො හුකාගන්න් මුට කියලා,1
3495,දෙමළ සබ්ටයිටල් එක්ක දැම්මනං තවත් මරු අයියලා. සිංහල නොතේරෙන කට්ටියටත් පණිවිඩය යවන්න පුළුවන්. මේක මරු ,0
3496,දෙයියනේ ලබන ආත්මෙදිවත් මෙයාට කට විතරක් නෙවෙයි හැමදේම බැලන්ස් කරලා දෙන්න සීස කරවන්න මවන්නේ නැතුව ,0
3497,දෙයියන්ගේ පිහිටයි ..අනිච්චාවත සංඛාරා,0
3498,දෙයියො මොලේ දීලා නෑනේ අම්මපා මුං මැව්වට,1
3499,දෙයියෝ කිව්වා අරයා කිව්වා මෙයා කිව්වා කියලා තර්කයකට දිනුම දෙන්න බෑ විෂබීජ හරණය කියන කියාවලිය විද්‍යාත්මකව පැහැදිලි කරන්න උගත් කම කියන්නේ ඒකට,1
3500,"දෙවන මෙහෙවර "" ගම්පහට ඔක්සිජන් "" නියමයි රැට්ටා",0
3501,දෙවනි එක කා ගනී වගේ. කූඹියෝ එකට අභියෝගය කූඹියෝමයි. කූඹියෝ ගෙනල්ලා ලංකාවේ දැන් පෙන්නවන නාට්‍ය කලාවම කුඩුපට්ටම් කරලා අපිවත් අතරමං කරන්න තරම් මාර දෙයක් කළා. ඒකෙන් වුණේ සීසන් 2 ගේනවා නම් පළවෙනි එකට වඩා සිය ගුණයකින් දෙවනි එකට මහන්සි වෙන්න සිදුවෙන එකමයි. මම දැකපු කූඹියෝ එකට අනුව නම් මේක සෑහෙන මදි. මේවා සුපුරුදු අනිත් ඒවා වගේ ගෙඩි පිටින් අමුවෙන් කියන ගතියක් කලින් තිබුණෙ නෑ. ප්‍රබල නෑ කූඹියෝ එක්ක බලද්දි. නමවත් ගාගන්නෙ නැතුව ඉන්න තිබ්බෙ.,0
3502,දෙවරක් දෙක කියද මිස්,0
3503,දෙවියන් වහන්සේලා එක දෙයක් පඩිසන් දුන්න තාව එකක් තියෙනවා ලංකාවට එන්නේ නෑ කීවා උබට තාව මසෙයක් යන්න කලින් එන්න වෙනවා සත්තයි,0
3504,දෙවියන්ගෙම පිහිටයි ඔයාට වැඩි ඇතක නෙමෙයි ලගදිම හොද අරන්චියක් ලැබෙයි ...,0
3505,"දෙවෙනි ඉනිම , සංගීතේ වගේ මගුල් යන වෙලාවේ මේ වගේ එකක් දිනපතා පෙන්නුවනන් මාර වටිනවා",0
3506,දෙශපාලනය ගාව ගන්න එපා,0
3507,දේමලී තොගේ කට අරිනවා දැනගනින් බැල්ලි,1
3508,දේවල් ඔයා බලාගන්න ඔයා ජනාධිපතිගෙ හොර ගැනිද.ඇ.අනේ නිකං පොයිය දාගෙන නයට කහාන්නැතව ඉතාලියට වෙලා ඉන්න ලංකාවෙි ඒවා අපේ වගකිවයුතු අය බලාගනි.ඔයා ඉදන් බුරන්නෙ එන්නකො ලංකාවට ඇවිත් ඔය ටික තියන්නකො.එතෝට තේාරයි දෙපයින් නැගිසිටින්් කොහොම වෙතත් හොදි ටිකක් එක්ක වත් බත් කන්න හැකට කට ඉතුරැ වෙන්නැ කියලා.,1
3509,දේවල් බලාගන්න තෝ කවුද ඉතලියේ .තොපි වගේ කුනු ගොඩවල් මේ රටේ ඉන්න නිසා තමයි අද අපිට ඉන්නවා කියලත් කියන්න ලැජ්ජ .මින් ඉදිරියට ලංකාවෙන් ඉතාලියට එවන්න නරකයි මේ වගේ ගොං මගුල් පට්ට බැල්ලි තෝ මූනට ගාන පාට ටිකවත් පිලිවෙලකට ගාගන්න දන්නෙ නැති වහන්තරාවක්,1
3510,දේශපාලන වාසි ගන්න එපා මෙි වෙලාවෙ,0
3511,දේශපාලනය මොකක්ද කියලා දැන ගෙන කතා කරපිය මී හරකා වගේ කැ ගහන්නේ නැතිව.රටට අවශ්‍ය වෙලාවට තීරණ තීන්දු ගන්න අය දැන් ඉන්නවා තියන දෙයක් කාලා ගෙදරට වෙලා හිටපිය තාත්තා වගේ කොටින්ට කඩේ යන්නෙ නැතිව,1
3512,"දේශපාලයකයන්ට කඩේ යන උන්ට නියම වදන් අක්කේ. අනුන්ගෙ කුනු හොයන්න කලින් තමන්ගේ කප්පරක් කුණු BLEACH දමාල වත් අරින්න බැරි කුණු ගද සුද්ද කර ගත්ත්නම් බුකියත් Clean, අක්කත් Clean, රටත් Clean.",1
3513,දේශීය ආහාර ප්‍රචලිත කරන්න. රසකාරක යොදා කඩවල්වල හදන කෑම තහනම් කරන්න.කාබනික ගොවිතැන් වැඩිදියුණු කරන්න .මේ පින ඇති ඔබ තුමට මතු සසර දුකින් මිදීමට.,0
3514,දොස්තර අබ්දුල් රාසික්,0
3515,දොස්තර කිව්වාට මම දන්න විදිහට මෙයාට ශ්‍රී ලංකා වෛද්‍ය සභාවේ ලියාපදිංචියක් නැහැ. ඒක නිසා මේ කියන දේවල් හුදු දේශපාලකයෙක් කියන දෙයක් විධියට සලකන්න.,0
